features,label,directory
"[0.008424729882629508, 0.027750046547332697, 0.0, 0.04135345207439523, 0.42208361945474104, 1.0, 0.976593168029003, 0.9946673304446906, 0.9302320738774074, 0.9958285116359122, 0.9752072431796815, 0.9970464425650222, 1317.8787427323855, 66.85382566388057, 32.65509479834698, 22.039390404022996, 15.301810274259468, 12.526774126023671, 11.195794045965917, 9.006496549538806, 7.894484068967746, 6.992847831247735, 6.409694697190437, 5.53261724199271, 5.91185242921614, 729.0128632069349, 67.74656373683285, 33.11906230698877, 21.93944058334052, 16.118091681212956, 13.343894286750466, 10.53632676611696, 8.90371624680007, 7.720879553399508, 7.505231551601408, 5.704514101412011, 6.026265848878467, 5.26960030250296]",bitter,EUReCA - dietary eeg
"[0.016215703985252728, 0.027853775429747478, 0.0, 0.07459142887091015, 0.3574328746036792, 1.0, 0.9695956137243689, 0.9692809438741132, 0.9486689191076665, 0.9999934009031969, 0.9941903080931154, 0.9969733248134396, 1320.9418578182188, 63.96538155417017, 33.37571095250324, 21.383696743403497, 16.672186772091088, 12.19316782229999, 11.20788231532633, 9.076301301802246, 7.413872461181182, 7.20665956404155, 6.065795790745376, 6.072768832819817, 5.018234028166965, 728.8087382368532, 67.59627022226417, 33.11999609484323, 22.40645899169139, 16.00459111259964, 13.069904712046135, 10.517499328962511, 8.96569763396073, 7.990049665993947, 6.995732907408266, 6.623962154437923, 5.227842645187289, 5.133012590830466]",bitter,EUReCA - dietary eeg
"[0.03739350345585398, 0.033623815626890874, 0.0, 0.10873824998766916, 0.5075907508995519, 1.0, 0.9809346603957921, 0.9651527826947789, 0.8956764166200484, 0.9932409438970079, 0.9940111045307322, 0.9986047612085359, 1317.5874220508392, 67.28729415180615, 34.11799285784325, 20.93702614734793, 15.987378505892046, 13.477133678143945, 8.849255968374667, 10.326342508263727, 9.120060493554382, 5.978031399920925, 6.511639062615804, 4.3048297277873075, 5.525364443778685, 728.71781079022, 67.68059747767876, 33.31145233760526, 21.999179449091027, 16.236724584693697, 12.902949337576253, 10.481891669035686, 9.298350270314394, 7.704951280542051, 7.207319570719633, 6.422957821517004, 5.419500749882391, 5.438871111122303]",bitter,EUReCA - dietary eeg
"[0.0, 0.04321447897335594, 0.004249308901380028, 0.09287446649956416, 0.42761739965668577, 1.0, 0.9382228416131053, 0.9779462875760095, 0.9823846172830039, 0.9713979424419772, 0.9983665202093862, 0.9997669707476486, 1319.5061892084996, 65.80149125995072, 32.65360880297944, 21.690324916880087, 17.240944453917756, 13.018154833579114, 10.036259799452036, 9.362806819532533, 7.603061767925974, 7.998636908421855, 4.839320301864058, 5.267100891044107, 4.77966856345728, 728.5473937268989, 67.83935713530975, 33.29759799929327, 21.694277665718133, 16.736219483534423, 12.979622806198662, 10.4835352960718, 8.905387769370622, 7.815788517169342, 7.441924581307069, 6.179570011341001, 5.422667038572286, 5.17764989394849]",bitter,EUReCA - dietary eeg
"[0.0, 0.036494229732272246, 0.01981898024407485, 0.10117923824077502, 0.4485313473248701, 1.0, 0.9829184699474269, 0.9800245408137431, 0.9559030695996273, 0.999954240252003, 0.9999773143025421, 0.9961057019544216, 1317.4906970094562, 66.6344206886427, 33.46997136721748, 21.77444228236564, 16.140561014313, 12.204709092128152, 10.779115362100477, 8.459281393025718, 8.106543462685693, 7.460436885183969, 6.6520726766388085, 5.688783624623769, 4.696583571640609, 728.5373091073104, 67.89490995947519, 33.40848316748874, 21.451982384689185, 16.683286277546753, 12.673036441642289, 10.924126912623507, 8.917606063607888, 7.866755765364756, 6.981899659835692, 6.095109517168506, 5.896176569085324, 5.178892470154226]",bitter,EUReCA - dietary eeg
"[0.018202085514950537, 0.05789397411828479, 0.0, 0.09867078665062667, 0.43005601229692464, 1.0, 0.8802236136825757, 0.9353693927227239, 0.9891580928411698, 0.9712805478994513, 0.9919654222582194, 0.9992610046773438, 1320.3192747417884, 64.58694825560886, 33.2136365647689, 22.760499005589942, 17.4881094212447, 11.287006889586493, 11.640700119350656, 7.905023803950327, 7.2618388287119355, 6.935830792732689, 5.791572721028467, 5.616725917230685, 4.6374394743985565, 728.9383480836021, 67.25853694524392, 33.4751224778575, 22.22706884351357, 16.130666800759627, 13.227489966206903, 10.430494853068373, 8.87612544582534, 7.858178317162523, 7.402891244486241, 5.971582254954866, 5.780825974760204, 4.84050451299513]",bitter,EUReCA - dietary eeg
"[0.04852022335095864, 0.07880739476861116, 0.0, 0.08247449885570222, 0.3927593451304083, 1.0, 0.9453261341244027, 0.9611077668428486, 0.9611002518002647, 0.9533848863267701, 0.9933465571591974, 0.9995050157765732, 1317.646737825678, 66.71340095382189, 33.0374977620395, 21.350046577607927, 17.14127851363062, 12.136425258442921, 11.25083150213001, 9.274233541393066, 8.030540321876403, 6.683759438071547, 7.766954481468622, 4.165116393349635, 4.554822002039823, 728.8797250023244, 67.32927179808127, 33.34708716549013, 22.16233837714896, 16.197809692680117, 13.002906580657324, 10.367803250554042, 9.297745946567947, 7.862662142383053, 7.1729473870195335, 6.495013878235417, 5.351507719945516, 5.024211976127182]",bitter,EUReCA - dietary eeg
"[0.024066051327875197, 0.030846196095484085, 0.0, 0.06155258792911295, 0.4520117177581072, 1.0, 0.9885799529664469, 0.9590914239908913, 0.9035397168360608, 0.9969357746533895, 0.9987040854902982, 0.9975824978183264, 1317.8585851636417, 66.96759692956817, 33.433831293388224, 23.825215901439122, 15.311484978229721, 11.140285606243395, 10.249304592439694, 9.012041242647534, 8.314589599297692, 6.046152867214964, 5.739924111731086, 5.729263225543459, 5.7403540315836, 729.0226883441777, 67.54335693903951, 32.90803092875778, 22.0741067777682, 16.334485861190657, 13.255143197406849, 10.162799037466694, 9.222951707232657, 7.903125935924902, 7.141488818250124, 6.2320743385275446, 5.583023289011819, 5.164156290171972]",bitter,EUReCA - dietary eeg
"[0.0371309971089216, 0.048213485337452594, 0.0, 0.05627012259465074, 0.4523312129004356, 1.0, 0.9878975424289101, 0.8971971157841651, 0.9937075972311269, 0.9668021790987086, 0.997308060885053, 0.998033603583732, 1317.675725622694, 66.74239607002399, 33.21983227614305, 22.246449473836055, 15.667492481312259, 13.515689221331414, 9.434459572086036, 8.870462315389014, 8.01461217042021, 7.352746521983538, 5.517621366681725, 5.358237165734199, 6.124694069220768, 728.7458936304723, 67.7456776955876, 33.11671953542797, 21.993706253396837, 16.09529757082121, 13.407916130506294, 10.328783424675493, 9.194904178745542, 7.614554904365195, 7.145532308662643, 6.099800964931761, 5.982747271276368, 5.3586015406126535]",bitter,EUReCA - dietary eeg
"[0.0351266963201715, 0.05786653661303201, 0.0, 0.07397355332626401, 0.4581713872567257, 1.0, 0.9804043624130481, 0.8947654111213954, 0.9599437271638742, 0.9695333212286865, 0.9840913677147801, 0.9980127788278792, 1318.2239448543835, 65.07447669069316, 33.42169995816633, 21.762920976348436, 16.827459779932752, 12.273173059976099, 10.488539632082784, 9.717752430846392, 7.517874425303631, 7.313636796346305, 5.536898416973512, 5.619710672919982, 5.624880879432627, 728.725201083137, 67.47153862886472, 33.18440358716263, 22.096204868438583, 16.237813849461105, 13.273558957059947, 10.44393633593264, 9.020053653794019, 7.756896987436011, 7.118897636044647, 6.436444004106734, 5.349294269352802, 5.26643956938731]",bitter,EUReCA - dietary eeg
"[0.03456588154404859, 0.04274906667206462, 0.0, 0.043381984664997764, 0.4656385967371593, 1.0, 0.9939099419710136, 0.8903002087208134, 0.8636949881678917, 0.8130735391545081, 0.9984257994032396, 0.9982388145479194, 1322.3943286252636, 62.905632294144425, 34.1970894543, 21.86766055984191, 16.82901568009506, 11.82748356815563, 12.918261427816505, 7.099323884684751, 7.445551295192651, 6.452622470716693, 5.896043005535003, 6.195733241661891, 4.930205739519984, 729.0477421980229, 67.23891104326239, 33.38858123760755, 21.987894052104583, 16.509640239009258, 12.794416489935731, 10.432390917387927, 8.767146309567048, 8.040808122238532, 6.984930995306831, 6.5417712996832, 5.470851797938256, 5.33665788812524]",bitter,EUReCA - dietary eeg
"[0.030999615418680578, 0.056678102294957115, 0.0, 0.03441810936203419, 0.4403046578616899, 1.0, 0.9785205027123683, 0.9427307152709588, 0.9207250932587646, 0.8018280077936853, 0.999923070523746, 0.9983372850048889, 1317.0782698433493, 66.87782080718924, 34.1733273770099, 21.493517075211756, 16.699721539224882, 14.081539793850176, 8.910254738737816, 8.43457147770173, 8.078098230476229, 6.429109867933047, 5.96848510767004, 5.792952720254064, 5.777244230845877, 728.3864838414188, 67.51976309151905, 33.29988088173617, 22.12006636763198, 16.32106785180217, 13.03380263835109, 10.588615058378323, 9.16889115922983, 7.715644205516329, 6.833632183308437, 6.596482527425206, 5.355328931545166, 5.324202299995518]",bitter,EUReCA - dietary eeg
"[0.03816620682938224, 0.029951599067116575, 0.0, 0.06716745198358208, 0.39044412205953716, 1.0, 0.9938827675830763, 0.9886769387628681, 0.9889745172274337, 0.9363656009046889, 0.9913341149291126, 0.9988743427261281, 1317.1240668678963, 65.57837176501704, 33.86940715161157, 21.723904530145262, 16.297922812554056, 13.255445230843703, 10.613595109787951, 9.572539209283097, 7.295251642992367, 6.8246253275901925, 6.493137212955285, 7.518629636087649, 3.0010551160740224, 728.8923435006764, 67.26481242701769, 33.12278062826107, 22.14565449020934, 16.122977084474837, 13.036360605116167, 10.731811294968917, 9.051636309970714, 7.830023708228057, 7.158812945995505, 6.180714853790109, 5.884207764963699, 5.179713661775306]",bitter,EUReCA - dietary eeg
"[0.027678344713596044, 0.0, 0.002676834725502918, 0.09154970704922062, 0.42474481004435993, 1.0, 0.9807606712779259, 0.9925971610861477, 0.9802258553446774, 0.9980973391091059, 0.992818184040635, 0.9973473154235845, 1318.7210101645978, 66.28967584983994, 32.79939178795023, 21.11174799692568, 16.090830320617883, 12.612673683238892, 10.812850355660679, 9.014398020178122, 7.919478232405961, 7.527676506865289, 6.250458996753247, 5.83520963847484, 5.406486218654152, 729.1561472302568, 66.85184753094944, 33.68819688159964, 21.910832355014634, 16.02571006010991, 13.059051774606871, 10.40988931414092, 9.248246765245, 8.0270796532607, 7.086396983025303, 6.386932104754715, 5.230086279661567, 5.606766563571471]",bitter,EUReCA - dietary eeg
"[0.007826930752430732, 0.04766832080642251, 0.0, 0.01122559237041131, 0.4558222415754862, 1.0, 0.8823737415060814, 0.9941748617154857, 0.9790224345446904, 0.8659666667355854, 0.9945695271317351, 0.9989233866932886, 1318.2603821439934, 67.69128678655284, 33.45782056624274, 22.074873895491912, 14.59646494906925, 12.246176441433636, 10.873251285241189, 9.456950722178487, 6.508599127713006, 7.520516395197338, 6.842102460622664, 5.230128717748336, 6.069382875668899, 728.5945007736967, 67.68459203004795, 33.11253344192053, 22.454190403819155, 15.803720869821198, 12.719305984220448, 11.108603731721468, 8.782143624488068, 7.960061412738005, 6.9663254085527955, 6.269900759577197, 5.5093574118772715, 5.177292229115413]",bitter,EUReCA - dietary eeg
"[0.02427028146681625, 0.056603100689265634, 0.0, 0.0026731231943217127, 0.4105592993701236, 1.0, 0.9187232302484459, 0.9799618758422547, 0.9885699266661098, 0.9849292960726717, 0.9981956887771772, 0.9990441892340259, 1318.4556882540896, 66.49265208918408, 32.859453022542155, 22.740886999773053, 15.381777790279124, 15.877926369758967, 6.802162778051657, 8.352653246834526, 8.662687348909582, 7.850872410355006, 5.433095580646306, 7.646069904871032, 3.4513119989544068, 728.6365877691333, 67.64201857296734, 33.0305785359219, 21.866825650877878, 16.513773593604515, 13.11674329222631, 10.48678725307346, 8.881098382779598, 7.801390937834393, 7.558937764957737, 6.017090763857034, 6.051236890754751, 4.876064560139711]",bitter,EUReCA - dietary eeg
"[0.0, 0.056725877453432196, 0.00898512910328662, 0.04698943432443333, 0.3974623266605846, 1.0, 0.9416657025104539, 0.9820768125884048, 0.9718248920896211, 0.9459640712795575, 0.9992226587711817, 0.9998803668683716, 1317.7472251616225, 65.98330364781549, 33.59568436438412, 20.266068556604267, 17.680755439896185, 13.339242599651584, 10.662280653479012, 8.669814342271021, 8.210814079751671, 7.18261347847112, 6.913769526764739, 7.391184271761441, 4.61831728850097, 728.7034168200556, 67.575128555412, 33.31520446614475, 21.703280619067357, 15.975531171721919, 13.191967491964004, 10.620456745165898, 9.208257154834033, 7.848204157243178, 6.860346189432868, 6.473287419536041, 5.802228499332219, 5.158013185822209]",bitter,EUReCA - dietary eeg
"[0.007849021170072511, 0.011759944662593466, 0.0, 0.05948144366992693, 0.4343307741090945, 1.0, 0.9858276059871635, 0.9934453599002823, 0.9888515847062695, 0.9710031266654812, 0.9995015928440137, 0.9957712664946552, 1317.0430862780213, 66.16270816606453, 32.62702379978272, 22.61401762238082, 16.09722613615748, 12.523851072429938, 11.30844457104056, 8.699644697660279, 8.493822276580897, 7.22246298823166, 6.955628208345752, 6.395932466918215, 3.3273316433686313, 728.5956355464735, 67.21697909950464, 33.51023092940451, 21.880739798506557, 16.320293340779255, 12.79439585287154, 10.9186877970221, 8.883350739520932, 7.933305236089446, 7.519619140838588, 5.984370577608027, 5.618148238761082, 5.299623632344565]",bitter,EUReCA - dietary eeg
"[0.23302414004557237, 0.06607202893606409, 0.0, 0.04762251875101515, 0.29040077946659937, 1.0, 0.9873134010589171, 0.9589432499925368, 0.9857435016924327, 0.9835273281537825, 0.9943314591238647, 0.9999403889045515, 1202.1451020883037, 65.33802584699342, 33.21715258363656, 20.80772602608827, 17.39200712377205, 12.179915181299897, 10.267140971393722, 10.481438766758487, 7.047499963489668, 5.948585823813156, 8.091052877757448, 4.586588031655723, 5.701321139017044, 741.5839105173105, 68.01308805542604, 33.029688242992684, 21.95270156201031, 16.175591732848766, 12.993399115134231, 10.452098559690471, 9.107903392721958, 8.238406617067378, 6.249331569512686, 6.9056585027702315, 5.435208132582474, 5.298687620067604]",sweet,EUReCA - dietary eeg
"[0.1411052070611865, 0.051502818106153994, 0.0, 0.029516447320207497, 0.22046560105448135, 1.0, 0.9873874227070873, 0.9778577874780164, 0.9120735456288604, 0.9871579956194789, 0.9972769579609848, 0.9984345172952851, 1200.5132833262396, 65.46693413036807, 31.28465099375621, 22.859879535734084, 14.78471417166439, 13.350049054894733, 10.753399786689716, 9.508834427314174, 8.416597455041119, 5.627289110043359, 7.4047278871022835, 6.194493247307054, 5.653951222406633, 741.0800489152623, 68.12676852434163, 33.11077878801872, 21.77797326327505, 16.833007228445503, 12.413894941227435, 10.656692358372009, 9.055547285318369, 7.635818026687968, 7.1841940077049316, 6.4015906623440095, 5.2956357395133535, 5.771144501665855]",sweet,EUReCA - dietary eeg
"[0.12516788974788204, 0.0813367241587922, 0.009244274687343373, 0.0, 0.2183423412364075, 1.0, 0.9455274961488156, 0.9501357680014855, 0.9754458048406773, 0.8860881089739132, 0.9899892866807812, 0.9999101624067218, 1200.229325195874, 64.13804335344199, 33.75257762880223, 23.18238479623004, 14.68146048788107, 12.601705216695773, 11.478139653734473, 8.80959798040302, 8.185972535124233, 6.470924117657382, 6.275022993887397, 6.225590216399665, 4.391653408176966, 741.7641103253685, 67.35574175754212, 33.56270363099097, 21.827435851624863, 16.162765826023474, 12.978525335540038, 10.739027894572413, 8.792357561641875, 7.968533476707943, 7.20286342622095, 6.128535035025301, 5.522737210856047, 5.413685351518184]",sweet,EUReCA - dietary eeg
"[0.14297264037275778, 0.0566784849808112, 0.0, 0.013631908868410104, 0.26637151938237436, 1.0, 0.9592487853718236, 0.9153727482494834, 0.9340662960717601, 0.8954169050037789, 0.989568380398993, 0.99998792487716, 1201.5261533903215, 64.77317746497528, 31.0254640610341, 22.977154119769672, 16.362473560413193, 14.605749371039245, 9.513664970889234, 9.18830620161173, 8.800872310822365, 6.286221222599952, 7.000561428133706, 5.552527714969686, 3.2285599180296947, 741.4995898594817, 67.38209261160256, 33.46086428662872, 22.01863766621716, 16.46841863620129, 12.77207594327459, 10.770025797783891, 8.782648010506652, 8.257535081365774, 6.194259644993622, 6.759721819692633, 5.845905032079388, 5.226974912601479]",sweet,EUReCA - dietary eeg
"[0.1348912602146016, 0.05748582611870541, 0.0, 0.011420036117861044, 0.2785013029371587, 1.0, 0.995756306160937, 0.967277878764768, 0.9775613930041822, 0.9743496085671394, 0.978840979376028, 0.9994196287959665, 1203.0978006933951, 64.4721235636944, 33.62884067190497, 21.117212313905874, 17.02981775573563, 12.143263586282501, 10.544795632640625, 10.064113708056265, 6.478483770387191, 7.906907998986272, 5.870821074207636, 5.0324612943904325, 5.591537473554357, 741.7533833777508, 67.47174025241881, 33.15672664696541, 21.868193577552493, 16.583472569503925, 13.00052069327515, 10.516934780083094, 9.145399276072656, 7.858599936135112, 7.358940855426182, 5.823984508056535, 6.350554672260551, 4.532394076195477]",sweet,EUReCA - dietary eeg
"[0.19836203197020238, 0.048641303281194224, 0.0, 0.01957613498974754, 0.2920024075729873, 1.0, 0.9531192196721321, 0.930593268571498, 0.9164995752676368, 0.9234035461888837, 0.9797888086748765, 0.997736949127422, 1199.9919376734274, 65.67620578172057, 32.99104719742357, 22.59931694083287, 16.951879213949976, 11.427573785079069, 10.575081114384814, 10.164286104149616, 7.08285624984319, 9.506909589974045, 5.0711376453432955, 6.077406137863734, 4.2333106436530485, 741.9941341846401, 67.30053859102932, 33.36632291456918, 21.776188967526778, 16.12744283838191, 12.819712211550705, 10.81741944092661, 8.941926276208598, 8.078477053247614, 7.17093641173035, 6.185260971566731, 6.290155872593784, 4.517950490848785]",sweet,EUReCA - dietary eeg
"[0.39022095682677516, 0.11036282154636819, 0.0, 0.004181992173844457, 0.2286857408887735, 1.0, 0.9941152984956382, 0.9147825167399362, 0.9521639280695268, 0.9910992482229063, 0.9806478352997845, 0.9998578828146485, 1202.7474456875043, 66.88442239091282, 32.368164610713514, 20.5420005051547, 16.029818471552947, 14.111988769796715, 11.062155287123346, 9.131071792154572, 7.088105402121986, 7.911177943681361, 5.632242686601509, 7.149609265753689, 3.3083516707877543, 741.6768758574166, 67.45117271027476, 33.6291183647415, 21.387679690023642, 16.682503299932137, 12.78167433042233, 10.729704978869314, 9.16797008249745, 7.689812317942002, 6.961877077422965, 6.705622629981418, 5.361725893430054, 5.497203775484656]",sweet,EUReCA - dietary eeg
"[0.27030295143142297, 0.0653796437057609, 0.0, 0.022018711796303138, 0.2596675487458315, 1.0, 0.9629212650988199, 0.9587784160011691, 0.9345200549581574, 0.954114110737789, 0.9854513021014772, 0.9999512798269778, 1202.9524870440825, 67.65356298364225, 31.42279613634551, 23.119835649274957, 16.016437692171785, 12.706091404023732, 11.054453956783798, 8.571308998603712, 6.374082776404486, 8.428970400165436, 6.886799584793446, 4.163575929020758, 5.973227213151244, 741.8356485881227, 67.53056534192002, 33.19606684711323, 22.042200018240667, 16.42850139897759, 12.506882601691922, 10.848960111309147, 9.289501760671534, 8.020564789755197, 6.823974952742952, 6.299995981565182, 5.326845886108892, 4.943890745670455]",sweet,EUReCA - dietary eeg
"[0.12809619352603407, 0.06044636492577038, 0.0, 0.06069369233149475, 0.32722679584443787, 1.0, 0.7638234088111703, 0.6648249272822623, 0.8177516021192938, 0.7889283883258682, 0.8667866762788929, 0.7935031902556449, 1206.5961208171095, 66.82971275421954, 31.709773100406508, 21.27967859756008, 15.71813770811802, 13.903732036533018, 11.86802542676081, 8.533183549031568, 7.139729917379469, 6.519438655021116, 7.574927850330287, 6.414438804599239, 6.095966434287233, 930.8280688841817, 15.160246818977928, 38.93755958466221, 22.308749348272585, 10.70716888868889, 19.8021184919236, 3.7001164355618172, 20.415332041566202, -5.757983134180364, 0.4526329512230798, 16.557839993253417, 4.491574451967438, -3.5618162265852975]",sweet,EUReCA - dietary eeg
"[0.7255528749541875, 0.09230006116481865, 0.0013628740035441927, 0.0, 0.3247253135115833, 1.0, 0.9438260064459745, 0.9810557993785781, 0.8991019551276622, 0.9585588227695633, 0.969530747305066, 0.9955800289460895, 1204.937230379087, 65.07028663457508, 33.22610494953044, 22.443375606376854, 16.45277759014197, 11.711390067610868, 12.379308978907265, 9.79766829565434, 6.78767540563249, 6.9102089790430075, 8.921680648547024, 3.0160973302308975, 5.479391152205809, 962.2667763324616, 18.171593919932597, 46.80056828829771, 24.103431620802773, 11.882382711237916, 22.368532632615697, 10.632018282186806, 26.882605254773363, -0.36676119579718436, 2.2394105023746604, 22.1787439822398, 4.11861231791771, -6.41924658915295]",sweet,EUReCA - dietary eeg
"[0.47186382022458384, 0.08798604565108338, 0.0, 0.0012557453705753785, 0.23546868492129316, 1.0, 0.7185022169811754, 0.6757440294639304, 0.8340194568640428, 0.7603804593894273, 0.8569022515758237, 0.8392698483762404, 1206.2852484017785, 66.22833257954986, 33.75543729753936, 21.043268235030133, 15.875173505942772, 11.68993007029405, 10.246413848231883, 9.582278621420805, 7.727397868856839, 6.6466189144231995, 6.577789392328079, 5.283480209066246, 7.325505179554849, 963.9218500234923, 62.21855804616356, 37.81109779961782, 21.417607592437975, 13.096238135014856, 14.060846445489108, 11.966612710452711, 7.76496042066094, 18.62820196489276, 2.839369203841192, 14.743689836758309, 1.460154132924142, 6.09218848659779]",sweet,EUReCA - dietary eeg
"[0.37269980207801484, 0.07427349049271306, 0.0, 0.0016986433304019234, 0.2215818877572397, 1.0, 0.32596425715410215, 0.4571296525989752, 0.30684336458018724, 0.5234060638264385, 0.5950385712656141, 0.6491777551514013, 1204.6795887640646, 65.11813975841105, 31.682242842634796, 24.122848214040378, 16.336062515378384, 12.202313283982772, 10.104523400054251, 9.361253542794007, 8.48792198495926, 5.608120358716372, 6.360852625151205, 7.240475376793801, 5.105799613068228, 702.1256064790068, 79.56798931739596, 43.602444952725875, 21.18714520364842, 16.114894315057526, 13.235962270635369, 8.020177929376054, 8.222493931540345, 5.26622789845746, 5.76863123145228, 5.92580751615726, 3.785726144642666, 1.7445739442434929]",sweet,EUReCA - dietary eeg
"[0.2845735611957514, 0.07673880871991134, 0.0003652572940249347, 0.0, 0.2456381251178578, 1.0, 0.9256095582613668, 0.993962873143095, 0.9908291946098601, 0.9550797495033522, 0.9801105492973156, 0.9958812418240022, 1205.2597289818627, 66.47536268312729, 32.410941360340104, 20.948416138646245, 16.606578379356193, 12.286630165426061, 11.56643043249532, 9.43705102691807, 6.915038618242129, 7.686727893762825, 7.026584497329457, 5.743881943537538, 4.656590510904681, 741.539691230495, 67.627736550263, 33.428250219789646, 21.91607163390717, 16.025676490527896, 13.09658433263705, 10.491126371550283, 9.39953109267723, 7.528610944309517, 7.217800203810912, 6.390540707649745, 5.7090731011300715, 5.13965385360312]",sweet,EUReCA - dietary eeg
