Time:250Hz,Epoch,FP1,FP2,Event Id,Event Date,Event Duration
1.9079999970,14,-49747.0000000000,418149.0000000000,,,
1.9119999970,14,-49206.0000000000,418787.0000000000,,,
1.9159999969,14,-50566.0000000000,419373.0000000000,,,
1.9199999969,15,-50649.0000000000,419942.0000000000,,,
1.9239999969,15,-51515.0000000000,420613.0000000000,,,
1.9279999968,15,-52305.0000000000,421267.0000000000,,,
1.9319999968,15,-50509.0000000000,421838.0000000000,,,
1.9359999967,15,-51765.0000000000,422405.0000000000,,,
1.9399999967,15,-51061.0000000000,423048.0000000000,,,
1.9439999969,15,-50752.0000000000,423695.0000000000,,,
1.9479999968,15,-51160.0000000000,424283.0000000000,,,
1.9519999968,15,-51059.0000000000,424839.0000000000,,,
1.9559999967,15,-51556.0000000000,425469.0000000000,,,
1.9599999967,15,-50844.0000000000,426126.0000000000,,,
1.9639999969,15,-50996.0000000000,426711.0000000000,,,
1.9679999969,15,-50705.0000000000,427258.0000000000,,,
1.9719999968,15,-51333.0000000000,427875.0000000000,,,
1.9759999968,15,-51889.0000000000,428540.0000000000,,,
1.9799999967,15,-50287.0000000000,429128.0000000000,,,
1.9839999967,15,-51142.0000000000,429683.0000000000,,,
1.9879999969,15,-51077.0000000000,430275.0000000000,,,
1.9919999968,15,-50009.0000000000,430932.0000000000,,,
1.9959999968,15,-51167.0000000000,431550.0000000000,,,
1.9999999967,15,-50722.0000000000,432106.0000000000,,,
2.0039999967,15,-51687.0000000000,432690.0000000000,,,
2.0079999969,15,-53700.0000000000,433365.0000000000,,,
2.0119999968,15,-50846.0000000000,433961.0000000000,,,
2.0159999968,15,-50535.0000000000,434517.0000000000,,,
2.0199999968,15,-50281.0000000000,435072.0000000000,,,
2.0239999967,15,-51136.0000000000,435721.0000000000,,,
2.0279999967,15,-51675.0000000000,436355.0000000000,,,
2.0319999969,15,-50684.0000000000,436910.0000000000,,,
2.0359999968,15,-50975.0000000000,437454.0000000000,,,
2.0399999968,15,-52182.0000000000,438100.0000000000,,,
2.0439999967,15,-53346.0000000000,438749.0000000000,,,
2.0479999967,16,-52187.0000000000,439318.0000000000,,,
2.0519999966,16,-54285.0000000000,439875.0000000000,,,
2.0559999966,16,-53151.0000000000,440480.0000000000,,,
2.0599999966,16,-53390.0000000000,441131.0000000000,,,
2.0639999965,16,-52396.0000000000,441708.0000000000,,,
2.0679999965,16,-52762.0000000000,442254.0000000000,,,
2.0719999967,16,-53289.0000000000,442859.0000000000,,,
2.0759999966,16,-56400.0000000000,443533.0000000000,,,
2.0799999966,16,-52509.0000000000,444094.0000000000,,,
2.0839999965,16,-53416.0000000000,444639.0000000000,,,
2.0879999965,16,-52675.0000000000,445205.0000000000,,,
2.0919999967,16,-53903.0000000000,445867.0000000000,,,
2.0959999966,16,-53603.0000000000,446458.0000000000,,,
2.0999999966,16,-52988.0000000000,446986.0000000000,,,
2.1039999966,16,-53417.0000000000,447546.0000000000,,,
2.1079999965,16,-54125.0000000000,448191.0000000000,,,
2.1119999965,16,-53242.0000000000,448792.0000000000,,,
2.1159999967,16,-54031.0000000000,449353.0000000000,,,
2.1199999966,16,-53267.0000000000,449882.0000000000,,,
2.1239999966,16,-52752.0000000000,450507.0000000000,,,
2.1279999965,16,-52210.0000000000,451125.0000000000,,,
2.1319999965,16,-52723.0000000000,451681.0000000000,,,
2.1359999967,16,-54514.0000000000,452226.0000000000,,,
2.1399999966,16,-54507.0000000000,452831.0000000000,,,
2.1439999966,16,-53947.0000000000,453447.0000000000,,,
2.1479999966,16,-54055.0000000000,454004.0000000000,,,
2.1519999965,16,-52322.0000000000,454504.0000000000,,,
2.1559999965,16,-52724.0000000000,455090.0000000000,,,
2.1599999967,16,-51389.0000000000,455707.0000000000,,,
2.1639999966,16,-53554.0000000000,456284.0000000000,,,
2.1679999966,16,-53826.0000000000,456804.0000000000,,,
2.1719999965,16,-54025.0000000000,457374.0000000000,,,
2.1759999965,17,-53786.0000000000,458011.0000000000,,,
2.1799999964,17,-53079.0000000000,458578.0000000000,,,
2.1839999964,17,-54093.0000000000,459115.0000000000,,,
2.1879999964,17,-52964.0000000000,459663.0000000000,,,
2.1919999963,17,-52165.0000000000,460297.0000000000,,,
2.1959999963,17,-52126.0000000000,460885.0000000000,,,
2.1999999965,17,-51975.0000000000,461417.0000000000,,,
2.2039999964,17,-53754.0000000000,461975.0000000000,,,
2.2079999964,17,-52659.0000000000,462600.0000000000,,,
2.2119999963,17,-52151.0000000000,463204.0000000000,,,
2.2159999963,17,-53084.0000000000,463752.0000000000,,,
2.2199999965,17,-51177.0000000000,464275.0000000000,,,
2.2239999964,17,-50404.0000000000,464891.0000000000,,,
2.2279999964,17,-52863.0000000000,465524.0000000000,,,
2.2319999964,17,-52267.0000000000,466075.0000000000,,,
2.2359999963,17,-52514.0000000000,466601.0000000000,,,
2.2399999963,17,-52363.0000000000,467208.0000000000,,,
2.2439999965,17,-52017.0000000000,467831.0000000000,,,
2.2479999964,17,-52279.0000000000,468394.0000000000,,,
2.2519999964,17,-51501.0000000000,468903.0000000000,,,
2.2559999963,17,-52644.0000000000,469510.0000000000,,,
2.2599999963,17,-52451.0000000000,470145.0000000000,,,
2.2639999965,17,-53565.0000000000,470716.0000000000,,,
2.2679999964,17,-52879.0000000000,471221.0000000000,,,
2.2719999964,17,-51523.0000000000,471788.0000000000,,,
2.2759999963,17,-51794.0000000000,472421.0000000000,,,
2.2799999963,17,-51442.0000000000,472987.0000000000,,,
2.2839999963,17,-53599.0000000000,473527.0000000000,,,
2.2879999964,17,-52952.0000000000,474086.0000000000,,,
2.2919999964,17,-54403.0000000000,474732.0000000000,,,
2.2959999964,17,-51747.0000000000,475293.0000000000,,,
2.2999999963,17,-52175.0000000000,475837.0000000000,,,
2.3039999963,18,-52078.0000000000,476376.0000000000,,,
2.3079999962,18,-50893.0000000000,476990.0000000000,,,
2.3119999962,18,-52309.0000000000,477605.0000000000,,,
2.3159999961,18,-51894.0000000000,478138.0000000000,,,
2.3199999961,18,-52554.0000000000,478665.0000000000,,,
2.3239999961,18,-52618.0000000000,479278.0000000000,,,
2.3279999963,18,-53919.0000000000,479902.0000000000,,,
2.3319999962,18,-50916.0000000000,480429.0000000000,,,
2.3359999962,18,-52051.0000000000,480945.0000000000,,,
2.3399999961,18,-51517.0000000000,481543.0000000000,,,
2.3439999961,18,-52461.0000000000,482163.0000000000,,,
2.3479999963,18,-52690.0000000000,482722.0000000000,,,
2.3519999962,18,-51344.0000000000,483219.0000000000,,,
2.3559999962,18,-52749.0000000000,483813.0000000000,,,
2.3599999961,18,-51410.0000000000,484423.0000000000,,,
2.3639999961,18,-51215.0000000000,484980.0000000000,,,
2.3679999961,18,-50890.0000000000,485490.0000000000,,,
2.3719999962,18,-51767.0000000000,486066.0000000000,,,
2.3759999962,18,-52746.0000000000,486700.0000000000,,,
2.3799999962,18,-51878.0000000000,487263.0000000000,,,
2.3839999961,18,-52362.0000000000,487788.0000000000,,,
2.3879999961,18,-52328.0000000000,488341.0000000000,,,
2.3919999963,18,-51538.0000000000,488957.0000000000,,,
2.3959999962,18,-52889.0000000000,489554.0000000000,,,
2.3999999962,18,-53111.0000000000,490075.0000000000,,,
2.4039999961,18,-52499.0000000000,490596.0000000000,,,
2.4079999961,18,-51944.0000000000,491213.0000000000,,,
2.4119999961,18,-53141.0000000000,491820.0000000000,,,
2.4159999962,18,-51757.0000000000,492338.0000000000,,,
2.4199999962,18,-53710.0000000000,492873.0000000000,,,
2.4239999962,18,-53710.0000000000,493473.0000000000,,,
2.4279999961,18,-53334.0000000000,494085.0000000000,,,
2.4319999961,19,-54448.0000000000,494640.0000000000,,,
2.4359999960,19,-54852.0000000000,495143.0000000000,,,
2.4399999960,19,-53623.0000000000,495725.0000000000,,,
2.4439999959,19,-54827.0000000000,496342.0000000000,,,
2.4479999959,19,-53823.0000000000,496881.0000000000,,,
2.4519999959,19,-53350.0000000000,497384.0000000000,,,
2.4559999960,19,-54702.0000000000,497962.0000000000,,,
2.4599999960,19,-54683.0000000000,498582.0000000000,,,
2.4639999960,19,-55314.0000000000,499140.0000000000,,,
2.4679999959,19,-53805.0000000000,499635.0000000000,,,
2.4719999959,19,-53875.0000000000,500193.0000000000,,,
2.4759999961,19,-55010.0000000000,500828.0000000000,,,
2.4799999960,19,-54708.0000000000,501395.0000000000,,,
2.4839999960,19,-54623.0000000000,501907.0000000000,,,
2.4879999959,19,-54601.0000000000,502452.0000000000,,,
2.4919999959,19,-53917.0000000000,503069.0000000000,,,
2.4959999959,19,-54263.0000000000,503650.0000000000,,,
2.4999999960,19,-55662.0000000000,504180.0000000000,,,
2.5039999960,19,-53709.0000000000,504684.0000000000,,,
2.5079999960,19,-53461.0000000000,505295.0000000000,,,
2.5119999959,19,-54904.0000000000,505905.0000000000,,,
2.5159999959,19,-52284.0000000000,506411.0000000000,,,
2.5199999961,19,-52465.0000000000,506929.0000000000,,,
2.5239999960,19,-53388.0000000000,507538.0000000000,,,
2.5279999960,19,-54011.0000000000,508154.0000000000,,,
2.5319999959,19,-54261.0000000000,508697.0000000000,,,
2.5359999959,19,-54458.0000000000,509215.0000000000,,,
2.5399999958,19,-52577.0000000000,509798.0000000000,,,
2.5439999960,19,-52277.0000000000,510414.0000000000,,,
2.5479999960,19,-54288.0000000000,511000.0000000000,,,
2.5519999960,19,-54239.0000000000,511523.0000000000,,,
2.5559999959,19,-53195.0000000000,512104.0000000000,,,
2.5599999959,20,-53352.0000000000,512731.0000000000,,,
2.5639999958,20,-53588.0000000000,513277.0000000000,,,
2.5679999958,20,-53548.0000000000,513774.0000000000,,,
2.5719999957,20,-52798.0000000000,514320.0000000000,,,
2.5759999957,20,-52565.0000000000,514933.0000000000,,,
2.5799999957,20,-54149.0000000000,515508.0000000000,,,
2.5839999958,20,-53239.0000000000,516005.0000000000,,,
2.5879999958,20,-54395.0000000000,516547.0000000000,,,
2.5919999958,20,-53754.0000000000,517155.0000000000,,,
2.5959999957,20,-53713.0000000000,517733.0000000000,,,
2.5999999957,20,-53439.0000000000,518234.0000000000,,,
2.6039999959,20,-53806.0000000000,518759.0000000000,,,
2.6079999958,20,-53043.0000000000,519355.0000000000,,,
2.6119999958,20,-52156.0000000000,519930.0000000000,,,
2.6159999957,20,-52884.0000000000,520463.0000000000,,,
2.6199999957,20,-53971.0000000000,520965.0000000000,,,
2.6239999956,20,-54212.0000000000,521557.0000000000,,,
2.6279999958,20,-54223.0000000000,522154.0000000000,,,
2.6319999958,20,-54350.0000000000,522686.0000000000,,,
2.6359999957,20,-56164.0000000000,523193.0000000000,,,
2.6399999957,20,-54433.0000000000,523765.0000000000,,,
2.6439999957,20,-54340.0000000000,524371.0000000000,,,
2.6479999959,20,-53214.0000000000,524907.0000000000,,,
2.6519999958,20,-54981.0000000000,525424.0000000000,,,
2.6559999958,20,-54266.0000000000,525984.0000000000,,,
2.6599999957,20,-54887.0000000000,526611.0000000000,,,
2.6639999957,20,-54337.0000000000,527156.0000000000,,,
2.6679999956,20,-54450.0000000000,527654.0000000000,,,
2.6719999958,20,-53966.0000000000,528201.0000000000,,,
2.6759999958,20,-54777.0000000000,528826.0000000000,,,
2.6799999957,20,-54014.0000000000,529383.0000000000,,,
2.6839999957,20,-53801.0000000000,529880.0000000000,,,
2.6879999957,21,-54438.0000000000,530409.0000000000,,,
2.6919999956,21,-54939.0000000000,531023.0000000000,,,
2.6959999956,21,-56159.0000000000,531603.0000000000,,,
2.6999999955,21,-56614.0000000000,532119.0000000000,,,
2.7039999955,21,-53624.0000000000,532604.0000000000,,,
2.7079999954,21,-53929.0000000000,533207.0000000000,,,
2.7119999956,21,-54782.0000000000,533794.0000000000,,,
2.7159999956,21,-55360.0000000000,534321.0000000000,,,
2.7199999955,21,-53866.0000000000,477176.0000000000,,,
2.7239999955,21,-53863.0000000000,334046.0000000000,,,
2.7279999955,21,-53828.0000000000,157577.0000000000,,,
2.7319999957,21,-56275.0000000000,67640.0000000000,,,
2.7359999956,21,-54723.0000000000,25459.0000000000,,,
2.7399999956,21,-54664.0000000000,12913.0000000000,,,
2.7439999955,21,-55385.0000000000,10227.0000000000,,,
2.7479999955,21,-55107.0000000000,9099.0000000000,,,
2.7519999954,21,-55345.0000000000,9167.0000000000,,,
2.7559999956,21,-54158.0000000000,7465.0000000000,,,
2.7599999956,21,-55726.0000000000,6872.0000000000,,,
2.7639999955,21,-55875.0000000000,2726.0000000000,,,
2.7679999955,21,-55301.0000000000,-311.0000000000,,,
2.7719999955,21,-55274.0000000000,-577.0000000000,,,
2.7759999956,21,-55812.0000000000,-587.0000000000,,,
2.7799999956,21,-56209.0000000000,-585.0000000000,,,
2.7839999956,21,-54835.0000000000,-591.0000000000,,,
2.7879999955,21,-55862.0000000000,-590.0000000000,,,
2.7919999955,21,-56292.0000000000,-587.0000000000,,,
2.7959999954,21,-55958.0000000000,-592.0000000000,,,
2.7999999956,21,-55645.0000000000,-588.0000000000,,,
2.8039999956,21,-54856.0000000000,-588.0000000000,,,
2.8079999955,21,-55953.0000000000,-588.0000000000,,,
2.8119999955,21,-54504.0000000000,-473.0000000000,,,
2.8159999955,22,-55489.0000000000,-513.0000000000,,,
2.8199999954,22,-54858.0000000000,-531.0000000000,,,
2.8239999954,22,-56759.0000000000,-547.0000000000,,,
2.8279999953,22,-53668.0000000000,-557.0000000000,,,
2.8319999953,22,-56652.0000000000,-576.0000000000,,,
2.8359999952,22,-55391.0000000000,-577.0000000000,,,
2.8399999954,22,-54750.0000000000,-574.0000000000,,,
2.8439999954,22,-55804.0000000000,-575.0000000000,,,
2.8479999953,22,-56513.0000000000,-584.0000000000,,,
2.8519999953,22,-54357.0000000000,-585.0000000000,,,
2.8559999953,22,-54687.0000000000,-589.0000000000,,,
2.8599999954,22,-57583.0000000000,-586.0000000000,,,
2.8639999954,22,-53471.0000000000,-590.0000000000,,,
2.8679999954,22,-56588.0000000000,-587.0000000000,,,
2.8719999953,22,-53957.0000000000,-592.0000000000,,,
2.8759999953,22,-53226.0000000000,-591.0000000000,,,
2.8799999952,22,-54249.0000000000,-591.0000000000,,,
2.8839999954,22,-54519.0000000000,-595.0000000000,,,
2.8879999954,22,-54171.0000000000,-596.0000000000,,,
2.8919999953,22,-54621.0000000000,-592.0000000000,,,
2.8959999953,22,-54669.0000000000,-592.0000000000,,,
2.8999999953,22,-54645.0000000000,-592.0000000000,,,
2.9039999954,22,-55145.0000000000,-591.0000000000,,,
2.9079999954,22,-54131.0000000000,-551.0000000000,,,
2.9119999954,22,-54669.0000000000,800.0000000000,,,
2.9159999953,22,-56489.0000000000,2224.0000000000,,,
2.9199999953,22,-55032.0000000000,3665.0000000000,,,
2.9239999952,22,-55817.0000000000,4567.0000000000,,,
2.9279999954,22,-54047.0000000000,3673.0000000000,,,
2.9319999954,22,-53915.0000000000,1647.0000000000,,,
2.9359999953,22,-53521.0000000000,194.0000000000,,,
2.9399999953,22,-54536.0000000000,-178.0000000000,,,
2.9439999952,23,-56237.0000000000,-367.0000000000,,,
2.9479999952,23,-52616.0000000000,-497.0000000000,,,
2.9519999952,23,-54457.0000000000,-551.0000000000,,,
2.9559999951,23,-57767.0000000000,-582.0000000000,,,
2.9599999951,23,-55788.0000000000,-591.0000000000,,,
2.9639999950,23,-57112.0000000000,-590.0000000000,,,
2.9679999952,23,-56133.0000000000,-594.0000000000,,,
2.9719999952,23,-56751.0000000000,-591.0000000000,,,
2.9759999951,23,-55462.0000000000,-593.0000000000,,,
2.9799999951,23,-56335.0000000000,-595.0000000000,,,
2.9839999950,23,-55390.0000000000,-593.0000000000,,,
2.9879999952,23,-55366.0000000000,-591.0000000000,,,
2.9919999952,23,-56472.0000000000,-591.0000000000,,,
2.9959999952,23,-55614.0000000000,-591.0000000000,,,
2.9999999951,23,-54761.0000000000,-590.0000000000,,,
3.0039999951,23,-56550.0000000000,-590.0000000000,,,
3.0079999950,23,-55595.0000000000,-590.0000000000,,,
3.0119999952,23,-54579.0000000000,-593.0000000000,,,
3.0159999952,23,-55640.0000000000,-591.0000000000,,,
3.0199999951,23,-54630.0000000000,-591.0000000000,,,
3.0239999951,23,-55382.0000000000,-590.0000000000,,,
3.0279999950,23,-55802.0000000000,-593.0000000000,,,
3.0319999952,23,-55855.0000000000,-591.0000000000,,,
3.0359999952,23,-54011.0000000000,-588.0000000000,,,
3.0399999951,23,-54635.0000000000,-598.0000000000,,,
3.0439999951,23,-56171.0000000000,-591.0000000000,,,
3.0479999951,23,-56024.0000000000,-592.0000000000,,,
3.0519999950,23,-55492.0000000000,-591.0000000000,,,
3.0559999952,23,-57343.0000000000,-592.0000000000,,,
3.0599999952,23,-55350.0000000000,-591.0000000000,,,
3.0639999951,23,-55308.0000000000,-591.0000000000,,,
3.0679999951,23,-55573.0000000000,-592.0000000000,,,
3.0719999950,24,-55884.0000000000,-593.0000000000,,,
3.0759999950,24,-54885.0000000000,-590.0000000000,,,
3.0799999950,24,-54923.0000000000,-592.0000000000,,,
3.0839999949,24,-53780.0000000000,-594.0000000000,,,
3.0879999949,24,-55095.0000000000,-588.0000000000,,,
3.0919999948,24,-54216.0000000000,-591.0000000000,,,
3.0959999950,24,-53926.0000000000,-593.0000000000,,,
3.0999999950,24,-54547.0000000000,-590.0000000000,,,
3.1039999949,24,-55836.0000000000,-595.0000000000,,,
3.1079999949,24,-53322.0000000000,-591.0000000000,,,
3.1119999948,24,-54599.0000000000,-593.0000000000,,,
3.1159999950,24,-55218.0000000000,-593.0000000000,,,
3.1199999950,24,-52909.0000000000,-592.0000000000,,,
3.1239999949,24,-55315.0000000000,-590.0000000000,,,
3.1279999949,24,-55788.0000000000,-591.0000000000,,,
3.1319999949,24,-55088.0000000000,-588.0000000000,,,
3.1359999948,24,-54801.0000000000,-592.0000000000,,,
3.1399999950,24,-55366.0000000000,-592.0000000000,,,
3.1439999950,24,-54256.0000000000,-593.0000000000,,,
3.1479999949,24,-56965.0000000000,-590.0000000000,,,
3.1519999949,24,-54644.0000000000,-593.0000000000,,,
3.1559999948,24,-55364.0000000000,-591.0000000000,,,
3.1599999950,24,-54294.0000000000,-591.0000000000,,,
3.1639999950,24,-54242.0000000000,-595.0000000000,,,
3.1679999949,24,-53495.0000000000,-593.0000000000,,,
3.1719999949,24,-54749.0000000000,-592.0000000000,,,
3.1759999949,24,-55311.0000000000,-590.0000000000,,,
3.1799999948,24,-55037.0000000000,-592.0000000000,,,
3.1839999950,24,-54035.0000000000,-591.0000000000,,,
3.1879999950,24,-54962.0000000000,-592.0000000000,,,
3.1919999949,24,-54629.0000000000,-595.0000000000,,,
3.1959999949,24,-54583.0000000000,-593.0000000000,,,
3.1999999948,25,-55353.0000000000,-594.0000000000,,,
3.2039999948,25,-54441.0000000000,-593.0000000000,,,
3.2079999947,25,-54835.0000000000,-593.0000000000,,,
3.2119999947,25,-54198.0000000000,-590.0000000000,,,
3.2159999947,25,-55627.0000000000,-594.0000000000,,,
3.2199999946,25,-55438.0000000000,-594.0000000000,,,
3.2239999948,25,-54750.0000000000,-592.0000000000,,,
3.2279999948,25,-55940.0000000000,-594.0000000000,,,
3.2319999947,25,-55617.0000000000,-595.0000000000,,,
3.2359999947,25,-56250.0000000000,-588.0000000000,,,
3.2399999946,25,-56234.0000000000,-591.0000000000,,,
3.2439999948,25,-56665.0000000000,-591.0000000000,,,
3.2479999948,25,-56045.0000000000,-592.0000000000,,,
3.2519999947,25,-55902.0000000000,-594.0000000000,,,
